DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
08/03/2026 - 08/05/2026,37001,16490.11,National Media Bank Entry,217000,Accrued Royalties,0.00,659.60,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37001,16490.11,Corporate Advertising Fee,560001,Advertising-Production Fund,164.90,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37001,16490.11,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,164.90,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37004,7356.54,Royalty Fee,651000,Royalties,478.18,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37004,7356.54,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,478.18,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37004,7356.54,National Media Fee,560000,Advertising-National,294.26,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37004,7356.54,National Media Bank Entry,217000,Accrued Royalties,0.00,294.26,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37004,7356.54,Corporate Advertising Fee,560001,Advertising-Production Fund,73.57,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37004,7356.54,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,73.57,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37006,12743.41,Royalty Fee,651000,Royalties,828.32,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37006,12743.41,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,828.32,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37006,12743.41,National Media Fee,560000,Advertising-National,509.74,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37006,12743.41,National Media Bank Entry,217000,Accrued Royalties,0.00,509.74,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37006,12743.41,Corporate Advertising Fee,560001,Advertising-Production Fund,127.43,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37006,12743.41,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,127.43,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37007,18775.65,Royalty Fee,651000,Royalties,1220.42,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37007,18775.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1220.42,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37007,18775.65,National Media Fee,560000,Advertising-National,751.03,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37007,18775.65,National Media Bank Entry,217000,Accrued Royalties,0.00,751.03,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37007,18775.65,Corporate Advertising Fee,560001,Advertising-Production Fund,187.76,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37007,18775.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,187.76,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37009,12516.75,Royalty Fee,651000,Royalties,813.59,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37009,12516.75,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,813.59,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37009,12516.75,National Media Fee,560000,Advertising-National,500.67,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37009,12516.75,National Media Bank Entry,217000,Accrued Royalties,0.00,500.67,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37009,12516.75,Corporate Advertising Fee,560001,Advertising-Production Fund,125.17,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37009,12516.75,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,125.17,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37010,21883.26,Royalty Fee,651000,Royalties,1422.41,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37010,21883.26,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1422.41,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37010,21883.26,National Media Fee,560000,Advertising-National,875.33,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37010,21883.26,National Media Bank Entry,217000,Accrued Royalties,0.00,875.33,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37010,21883.26,Corporate Advertising Fee,560001,Advertising-Production Fund,218.83,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37010,21883.26,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,218.83,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37013,10372.94,Royalty Fee,651000,Royalties,674.24,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37013,10372.94,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,674.24,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37013,10372.94,National Media Fee,560000,Advertising-National,414.92,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37013,10372.94,National Media Bank Entry,217000,Accrued Royalties,0.00,414.92,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37013,10372.94,Corporate Advertising Fee,560001,Advertising-Production Fund,103.73,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37013,10372.94,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,103.73,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37014,10834.10,Royalty Fee,651000,Royalties,704.22,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37014,10834.10,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,704.22,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37014,10834.10,National Media Fee,560000,Advertising-National,433.36,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37014,10834.10,National Media Bank Entry,217000,Accrued Royalties,0.00,433.36,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37014,10834.10,Corporate Advertising Fee,560001,Advertising-Production Fund,108.34,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37014,10834.10,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,108.34,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37016,10807.15,Royalty Fee,651000,Royalties,702.46,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37016,10807.15,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,702.46,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37016,10807.15,National Media Fee,560000,Advertising-National,432.29,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37016,10807.15,National Media Bank Entry,217000,Accrued Royalties,0.00,432.29,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37016,10807.15,Corporate Advertising Fee,560001,Advertising-Production Fund,108.07,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37016,10807.15,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,108.07,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37020,8617.80,Royalty Fee,651000,Royalties,560.16,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37020,8617.80,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,560.16,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37020,8617.80,National Media Fee,560000,Advertising-National,344.71,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,37020,8617.80,National Media Bank Entry,217000,Accrued Royalties,0.00,344.71,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,37020,8617.80,Corporate Advertising Fee,560001,Advertising-Production Fund,86.18,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,37020,8617.80,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,86.18,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49001,16505.94,Royalty Fee,651000,Royalties,1072.89,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49001,16505.94,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1072.89,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49001,16505.94,National Media Fee,560000,Advertising-National,660.24,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49001,16505.94,National Media Bank Entry,217000,Accrued Royalties,0.00,660.24,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49001,16505.94,Corporate Advertising Fee,560001,Advertising-Production Fund,165.06,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49001,16505.94,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,165.06,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49002,11961.17,Royalty Fee,651000,Royalties,777.48,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49002,11961.17,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,777.48,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49002,11961.17,National Media Fee,560000,Advertising-National,478.45,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49002,11961.17,National Media Bank Entry,217000,Accrued Royalties,0.00,478.45,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49002,11961.17,Corporate Advertising Fee,560001,Advertising-Production Fund,119.61,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49002,11961.17,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,119.61,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49003,11795.15,Royalty Fee,651000,Royalties,766.68,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49003,11795.15,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,766.68,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49003,11795.15,National Media Fee,560000,Advertising-National,471.81,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49003,11795.15,National Media Bank Entry,217000,Accrued Royalties,0.00,471.81,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49003,11795.15,Corporate Advertising Fee,560001,Advertising-Production Fund,117.95,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49003,11795.15,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,117.95,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49004,13731.99,Royalty Fee,651000,Royalties,892.58,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49004,13731.99,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,892.58,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49004,13731.99,National Media Fee,560000,Advertising-National,549.28,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49004,13731.99,National Media Bank Entry,217000,Accrued Royalties,0.00,549.28,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49004,13731.99,Corporate Advertising Fee,560001,Advertising-Production Fund,137.32,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49004,13731.99,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,137.32,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49006,18468.35,Royalty Fee,651000,Royalties,1200.44,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49006,18468.35,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1200.44,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49006,18468.35,National Media Fee,560000,Advertising-National,738.73,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49006,18468.35,National Media Bank Entry,217000,Accrued Royalties,0.00,738.73,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49006,18468.35,Corporate Advertising Fee,560001,Advertising-Production Fund,184.68,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49006,18468.35,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,184.68,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49007,7984.30,Royalty Fee,651000,Royalties,518.98,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49007,7984.30,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,518.98,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49007,7984.30,National Media Fee,560000,Advertising-National,319.37,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49007,7984.30,National Media Bank Entry,217000,Accrued Royalties,0.00,319.37,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49007,7984.30,Corporate Advertising Fee,560001,Advertising-Production Fund,79.84,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49007,7984.30,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,79.84,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49008,12064.85,Royalty Fee,651000,Royalties,784.22,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49008,12064.85,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,784.22,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49008,12064.85,National Media Fee,560000,Advertising-National,482.59,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49008,12064.85,National Media Bank Entry,217000,Accrued Royalties,0.00,482.59,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49008,12064.85,Corporate Advertising Fee,560001,Advertising-Production Fund,120.65,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49008,12064.85,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,120.65,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49009,14909.76,Royalty Fee,651000,Royalties,969.13,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49009,14909.76,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,969.13,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49009,14909.76,National Media Fee,560000,Advertising-National,596.39,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49009,14909.76,National Media Bank Entry,217000,Accrued Royalties,0.00,596.39,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49009,14909.76,Corporate Advertising Fee,560001,Advertising-Production Fund,149.10,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49009,14909.76,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,149.10,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49010,10610.41,Royalty Fee,651000,Royalties,689.68,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49010,10610.41,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,689.68,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49010,10610.41,National Media Fee,560000,Advertising-National,424.42,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49010,10610.41,National Media Bank Entry,217000,Accrued Royalties,0.00,424.42,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49010,10610.41,Corporate Advertising Fee,560001,Advertising-Production Fund,106.10,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49010,10610.41,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,106.10,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49011,16950.42,Royalty Fee,651000,Royalties,1101.78,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,49011,16950.42,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1101.78,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,49011,16950.42,National Media Fee,560000,Advertising-National,678.02,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,49011,16950.42,National Media Bank Entry,217000,Accrued Royalties,0.00,678.02,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,49011,16950.42,Corporate Advertising Fee,560001,Advertising-Production Fund,169.50,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,49011,16950.42,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,169.50,TQSR - Corp Advertising Bank Acct Entry,0,
